species,lon,lat
Peninsula,-87.407999,20.9195952
Peninsula,-89.2791827,20.5495807
Peninsula,-88.9047296,20.7795314
Peninsula,-90.1905389,20.8584306
Peninsula,-89.6438241,21.2766218
Peninsula,-89.6615123,20.2054083
Peninsula,-89.0610834,20.0568279
Peninsula,-88.8640845,19.9079611
Peninsula,-89.028319,17.9602207
Peninsula,-89.6185756,20.9731928
Peninsula,-89.6981267,18.516965
Peninsula,-89.5308354,20.9895563
Peninsula,-88.6302857,17.7354769
Peninsula,-89.9944444,20.8972222
Peninsula,-89.4262165,21.3170026
Peninsula,-89.5461541,21.1295607
Peninsula,-89.060893,20.582535
Peninsula,-88.7963104,18.6481969
Peninsula,-88.154715,20.613317
Peninsula,-89.0695219,18.4399453
Peninsula,-89.7705531,20.359625
Peninsula,-89.192456,20.862115
Peninsula,-88.1369444,20.5936111
Peninsula,-89.153811,19.8933748
Peninsula,-89.436875,18.093411
Peninsula,-87.4031603,21.3403486
Peninsula,-88.133194,19.1949997
Peninsula,-87.5680502,20.065676
Peninsula,-89.658,21.236
Peninsula,-88.7070703,17.7737392
Peninsula,-88.1753737,20.0373862
Peninsula,-88.2103674,20.7255671
Peninsula,-88.5861067,19.8659887
Peninsula,-87.4447957,20.9015076
Peninsula,-89.656295,20.114039
Peninsula,-89.3049581,21.1356598
Peninsula,-87.293973,20.4268117
Peninsula,-89.2486176,20.7300742
Peninsula,-88.6692991,18.0367111
Peninsula,-88.2986322,20.7233683
Peninsula,-88.4117798,18.6488975
Peninsula,-89.2281216,20.5368792
Peninsula,-86.96833333,20.74333333
Peninsula,-87.5702113,21.2608023
Peninsula,-87.166556,21.194492
Peninsula,-89.7610474,20.3678024
Peninsula,-89.0709736,20.0532622
Peninsula,-88.7756058,19.8788317
Peninsula,-89.7818694,21.1295707
Peninsula,-87.6272054,19.7904513
Peninsula,-88.3124116,18.0295449
Peninsula,-87.1052516,20.6302943
Peninsula,-89.194421,20.764226
Peninsula,-89.1162953,21.3494906
Peninsula,-90.2065086,20.7634976
Peninsula,-89.6529909,21.253794
Peninsula,-90.6061616,19.7854982
Peninsula,-89.2357024,21.1364051
Peninsula,-90.4609242,19.7404205
Peninsula,-88.4891224,17.800424
Peninsula,-88.6217093,18.0696562
Peninsula,-89.2188723,20.6572913
Peninsula,-88.1337404,21.5038155
Peninsula,-88.595459,17.752289
Peninsula,-87.475866,20.281449
Peninsula,-90.1903656,19.5357111
Peninsula,-89.5968211,20.8474824
Peninsula,-88.3262351,17.5469607
Peninsula,-88.63333333,19.25
Peninsula,-88.5144691,19.9787549
Peninsula,-88.9337362,21.3535757
Peninsula,-89.328498,21.217461
Peninsula,-89.802693,21.152698
Peninsula,-87.07901,20.6392101
Peninsula,-90.2494254,19.7853422
Peninsula,-90.3802406,19.9335703
Peninsula,-87.721658,21.264712
Peninsula,-86.9392133,20.7863488
Peninsula,-88.9249104,21.369142
Peninsula,-89.539217,21.001798
Peninsula,-88.5852531,20.6956795
Peninsula,-89.5842791,21.1414292
Peninsula,-88.1731112,20.5663786
Peninsula,-89.5511055,20.1055566
Peninsula,-89.6413457,20.8600139
Peninsula,-88.319277,18.062171
Peninsula,-89.2034573,20.7633623
Peninsula,-89.3550291,20.5546032
Peninsula,-88.4027806,17.4725957
Peninsula,-87.6357578,20.8758308
Peninsula,-89.7314756,20.4489192
Peninsula,-88.857377,20.5787085
Peninsula,-89.603246,20.8281841
Peninsula,-88.484048,18.383806
Peninsula,-88.161612,20.874533
Peninsula,-88.2882786,20.7179655
Peninsula,-88.2230295,20.4645721
Peninsula,-89.56163,20.803599
Peninsula,-88.466707,20.58673
Peninsula,-86.8293912,21.1509397
Peninsula,-90.5195522,19.7506027
Peninsula,-88.8743733,19.9432708
Peninsula,-88.4670639,20.6401553
Peninsula,-89.030961,18.4312815
Peninsula,-88.4342852,18.1926218
Peninsula,-88.0550766,19.1566946
Peninsula,-88.8404951,19.9544786
Peninsula,-89.1719769,20.7671489
Peninsula,-89.3699192,20.6592969
Peninsula,-89.816111,21.186667
Peninsula,-89.4897754,21.2317997
Peninsula,-87.706461,18.72686
Peninsula,-89.7220863,20.471634
Peninsula,-88.405579,18.6572428
Peninsula,-88.2526758,18.2357387
Peninsula,-88.116493,20.573362
