species,lon,lat
Gulf,-98.968055,22.251667
Gulf,-100.1577768,25.4376983
Gulf,-100.9888582,29.7837854
Gulf,-99.445119,29.100418
Gulf,-97.7145052,26.1747738
Gulf,-97.4166895,20.9700095
Gulf,-100.1077165,29.84206
Gulf,-99.1951784,23.1196405
Gulf,-98.7819386,29.4285343
Gulf,-99.1741,23.8025
Gulf,-97.8523016,26.1874182
Gulf,-100.066389,25.235361
Gulf,-97.7007826,28.3134586
Gulf,-97.6455081,26.35792
Gulf,-98.1607347,26.0692357
Gulf,-97.9906047,26.1387363
Gulf,-99.4279003,29.7910475
Gulf,-99.685143,26.783732
Gulf,-99.069344,26.495642
Gulf,-100.4084,25.54116
Gulf,-98.975099,27.470427
Gulf,-98.69081,25.7236
Gulf,-98.27592,28.33445
Gulf,-99.523158,28.472241
Gulf,-100.2155307,25.7724929
Gulf,-98.16852,28.3068
Gulf,-98.666514,20.7537
Gulf,-97.689863,27.949172
Gulf,-96.8935,19.51368
Gulf,-99.15332,26.708611
Gulf,-98.907488,22.002072
Gulf,-99.614043,28.330801
Gulf,-98.948055,22.148333
Gulf,-100.4972649,29.3156651
Gulf,-97.8255701,27.9719658
Gulf,-99.657548,24.76558
Gulf,-98.0923748,26.2007682
Gulf,-100.090036,25.320188
Gulf,-100.0734329,29.7270422
Gulf,-97.2541146,26.0811593
Gulf,-98.9528207,26.9357337
Gulf,-98.731598,26.345327
Gulf,-99.6648976,29.4454534
Gulf,-99.749367,29.370576
Gulf,-98.6239417,25.6444967
Gulf,-98.2249832,26.8926791
Gulf,-96.9401891,19.5158313
Gulf,-99.1316074,28.4181925
Gulf,-97.4078751,26.3458064
Gulf,-100.426684,25.652583
Gulf,-97.1723853,26.1314374
Gulf,-98.213176,28.490366
Gulf,-100.296936,25.393661
Gulf,-99.3350339,24.8648197
Gulf,-97.5862312,26.3555188
Gulf,-99.9920279,25.9340804
Gulf,-99.1337585,29.2270924
Gulf,-97.3254776,20.3539619
Gulf,-94.9554408,18.3648861
Gulf,-96.9454,19.4439
Gulf,-98.269818,28.4060393
Gulf,-98.361969,28.4481664
Gulf,-97.689436,27.915242
Gulf,-97.8795527,27.5337761
Gulf,-99.458053,24.902034
Gulf,-97.8653097,27.1794469
Gulf,-97.4760676,26.0191488
Gulf,-97.987185,26.495796
Gulf,-97.4975252,26.5038367
Gulf,-97.9350201,28.0185739
Gulf,-98.127782,27.984467
Gulf,-96.9448501,18.7576825
Gulf,-99.5527704,26.2928547
Gulf,-97.5224726,28.8026658
Gulf,-98.3121001,28.8839275
Gulf,-98.166718,26.889547
Gulf,-98.0602741,26.4325859
Gulf,-99.1175978,26.578755
Gulf,-98.0399323,27.801121
Gulf,-96.9315258,18.9298311
Gulf,-97.508649,28.563916
Gulf,-98.968333,22.091667
Gulf,-97.3310566,25.9841258
Gulf,-98.1652182,29.0955063
Gulf,-99.2455,28.563492
Gulf,-98.9329305,27.13504
Gulf,-97.9741389,27.4823353
Gulf,-97.3606136,26.1627316
Gulf,-98.9343611,22.3781111
Gulf,-98.910084,29.408358
Gulf,-97.0273025,28.8101559
Gulf,-98.2453573,28.4066663
Gulf,-99.048494,27.454895
Gulf,-97.41608,25.8419
Gulf,-98.1742101,26.2835272
Gulf,-98.5407565,28.7654678
Gulf,-97.7540377,28.4353994
Gulf,-99.5653796,22.9005046
Gulf,-98.0826008,27.7490711
Gulf,-99.4198452,29.3806303
Gulf,-98.9269207,23.4301315
Gulf,-97.4889322,25.8939907
Gulf,-98.3336958,26.2245095
Gulf,-98.9575,22.271389
Gulf,-98.983665,21.4599625
Gulf,-99.833499,26.790399
Gulf,-97.43938,25.98279
Gulf,-97.541431,27.61545
Gulf,-99.594244,29.599563
Gulf,-98.3058951,26.2626169
Gulf,-97.9351625,26.1297242
Gulf,-97.586053,26.389599
Gulf,-97.6854086,26.1784519
Gulf,-97.5260317,28.9794434
Gulf,-99.8689255,25.1168522
Gulf,-97.444947,25.975209
Gulf,-99.1393909,28.8641199
Gulf,-98.1542943,27.2441604
Gulf,-100.4533,29.61154
Gulf,-97.9514994,27.5315108
Gulf,-97.861543,27.456094
Gulf,-97.313113,28.338772
Gulf,-97.39637,27.8006
Gulf,-99.33857,26.94896
Gulf,-98.1182581,26.1975385
Gulf,-97.849581,27.944056
Gulf,-98.0406189,27.0560683
Gulf,-97.6641657,26.1857402
Gulf,-99.089028,26.536377
Gulf,-97.628687,28.505347
Gulf,-97.4961246,26.0361151
Gulf,-99.1437793,22.9959427
Gulf,-97.9271076,28.082994
Gulf,-96.9307155,19.4198659
Gulf,-98.0809808,26.0725413
Gulf,-98.574059,27.776211
Gulf,-98.9394808,23.938173
Gulf,-99.669417,26.785044
Gulf,-98.754904,26.788565
Gulf,-97.6048458,27.1892388
Gulf,-98.0475712,26.0548968
Gulf,-98.4105492,28.5002255
Gulf,-97.3767614,26.0654956
Gulf,-98.025967,28.339007
Gulf,-98.836382,29.355737
Gulf,-98.8328362,26.955814
Gulf,-99.016749,26.703578
Gulf,-98.2485008,28.4434874
Gulf,-97.6778769,28.5457998
Gulf,-97.8927326,26.0790646
Gulf,-100.283225,25.610195
Gulf,-98.3805352,26.1690952
Gulf,-98.1579654,26.8897347
Gulf,-98.3089978,26.1144889
Gulf,-97.685668,27.926692
Gulf,-97.6535761,29.074897
Gulf,-99.91494,29.315275
Gulf,-99.410525,29.7744493
Gulf,-97.4420807,28.1213438
Gulf,-97.977653,26.116583
Gulf,-99.5254898,27.4983745
Gulf,-98.6599,25.65341
Gulf,-98.9818741,22.0842297
Gulf,-98.256187,26.36243
Gulf,-99.82813,28.67746
Gulf,-98.111214,26.084032
Gulf,-95.13357,18.53645
Gulf,-97.460743,20.598696
Gulf,-98.239412,26.456626
Gulf,-100.4187965,29.6097641
Gulf,-99.548282,21.854093
Gulf,-99.5883179,29.7894087
Gulf,-99.019075,21.624038
Gulf,-97.42236,26.34387
Gulf,-98.1917667,26.5118247
Gulf,-99.0488233,26.519564
Gulf,-96.9482813,19.4695501
Gulf,-98.5040419,29.1840124
Gulf,-98.0647373,26.6168457
Gulf,-99.2530396,28.2659631
Gulf,-99.1903742,29.1482924
Gulf,-97.704699,26.1421231
Gulf,-96.2144,17.8287
Gulf,-99.3415507,24.003534
Gulf,-97.6647663,28.9895981
Gulf,-98.6557789,27.5569553
Gulf,-100.2634666,25.6584365
Gulf,-99.5355535,27.5967715
