species,lon,lat
Gulf,-99.168363,29.3560076
Gulf,-97.8607178,28.5386874
Gulf,-98.2,21.86666667
Gulf,-97.502728,27.574573
Gulf,-97.1723853,26.1314374
Gulf,-96.7517049,19.4393032
Gulf,-99.0501747,29.7125308
Gulf,-98.27572,28.36385
Gulf,-96.9315258,18.9298311
Gulf,-99.35846,28.310963
Gulf,-97.790967,27.909051
Gulf,-98.3336958,26.2245095
Gulf,-96.9914137,19.1652739
Gulf,-97.4202,25.8506
Gulf,-99.1732293,21.4997965
Gulf,-99.0702167,29.7227667
Gulf,-97.7920103,27.9685357
Gulf,-100.634079,28.9384582
Gulf,-100.6707424,29.3790034
Gulf,-99.78685,29.38577
Gulf,-98.1155429,28.8270796
Gulf,-97.575701,26.310974
Gulf,-98.106862,26.290317
Gulf,-97.662024,27.218007
Gulf,-97.6784992,27.1526437
Gulf,-99.681923,29.600959
Gulf,-99.4932711,29.3528812
Gulf,-98.2788849,28.5171203
Gulf,-99.395741,28.302049
Gulf,-97.881174,28.33936
Gulf,-98.6184311,27.9194969
Gulf,-99.7416115,29.4886202
Gulf,-99.51229,27.59464
Gulf,-97.0729955,28.0416653
Gulf,-99.3041754,22.4874356
Gulf,-97.7547325,27.3310564
Gulf,-100.1499939,25.0706729
Gulf,-99.8589309,29.1704948
Gulf,-100.4043961,29.8675517
Gulf,-99.3554807,29.6923482
Gulf,-97.6071971,26.8856679
Gulf,-99.8737907,28.4891556
Gulf,-99.49252,27.3522
Gulf,-97.6955795,27.3479456
Gulf,-99.102708,23.032932
Gulf,-97.4386055,20.95869
Gulf,-98.0096126,29.2194894
Gulf,-98.9641191,27.3022746
Gulf,-97.413563,28.316601
Gulf,-97.775852,27.400529
Gulf,-100.2835464,29.4543405
Gulf,-98.951111,22.234167
Gulf,-97.635,25.798333
Gulf,-97.8255701,27.9719658
Gulf,-97.9378446,28.5001835
Gulf,-100.9888582,29.7837854
Gulf,-100.4187965,29.6097641
Gulf,-98.095132,27.961204
Gulf,-99.1452921,26.5836148
Gulf,-97.6795814,26.1399212
Gulf,-97.799071,27.261538
Gulf,-100.180669,25.800056
Gulf,-99.507523,27.506399
Gulf,-98.8554847,27.7744432
Gulf,-98.5572357,23.5788275
Gulf,-98.1368566,26.0640693
Gulf,-98.932183,23.6848762
Gulf,-98.7261574,26.3068842
Gulf,-97.6048458,27.1892388
Gulf,-97.606522,29.086119
Gulf,-99.1575147,23.9912174
Gulf,-98.9891983,23.3157632
Gulf,-98.0311434,27.8137276
Gulf,-99.0230423,21.9876515
Gulf,-97.39637,27.8006
Gulf,-100.622786,29.636164
Gulf,-99.4107556,28.3268978
Gulf,-98.166718,26.889547
Gulf,-99.159169,22.554806
Gulf,-97.9093902,26.1250418
Gulf,-99.7756219,29.8404714
Gulf,-95.0898457,18.5944288
Gulf,-97.350146,27.664779
Gulf,-96.1934322,17.867674
Gulf,-98.75473,26.798332
Gulf,-100.2936155,25.6691568
Gulf,-99.534917,29.082852
Gulf,-97.8958225,28.0246366
Gulf,-99.1464776,26.6302794
